,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
1139,TEX MIX - 4 Stereo Channels,Tesseract Modular,['Mixer'],12,20.0,15.0,15.0,,80.0,1686,4.89,9.0,Available,0
1140,"Anti-Oscillator (Wiard a.k.a.""Gargoyles"" version)",Malekko Heavy Industry,['Oscillator'],14,25.0,40.0,40.0,0.0,194.0,1669,4.26,38.0,Available,0
1141,2HP Bamboo Blank Panel,ProModular,['Blank Panel'],2,,,,,,1668,,,,0
1142,Chord,Qu-Bit Electronix,"['Oscillator', 'Quad', 'Quantizer', 'Synth Voice']",28,23.0,122.0,10.0,0.0,399.0,1668,3.71,21.0,Discontinued,1
1143,lìon,Instruō,"['Mixer', 'Multiple', 'Utility']",16,27.0,30.0,30.0,0.0,332.0,1667,4.44,9.0,Available,0
1144,Jena,Xaoc Devices,"['Digital', 'Expander', 'Oscillator', 'Waveshaper']",8,,70.0,50.0,0.0,250.0,1665,4.22,9.0,Available,1
1145,DIRT Filter,Synthrotek,"['Distortion', 'Filter', 'Waveshaper']",4,40.0,10.0,10.0,0.0,65.0,1661,3.02,42.0,,0
1146,Z8000,Tiptop Audio,"['CV Modulation', 'Sequencer']",28,15.0,70.0,10.0,0.0,395.0,1661,4.32,19.0,Available,1
1147,Buddy,Bastl Instruments,"['Mixer', 'PreAmp', 'Dual/Stereo']",5,30.0,27.0,27.0,,145.0,1660,4.4,5.0,Available,0
1148,FM AID,Happy Nerding,"['Waveshaper', 'Ring Modulator']",6,33.0,45.0,45.0,0.0,149.0,1656,4.52,31.0,,0
1149,A-110-1v,Doepfer,['Oscillator'],10,51.0,90.0,20.0,0.0,165.0,1656,4.38,13.0,Available,0
1150,TG ONE,Tiptop Audio,"['Sampling', 'CV Modulation', 'Digital', 'Drum']",4,43.0,80.0,8.0,0.0,220.0,1654,4.27,15.0,Available,1
1151,VCO-2RM (White),Cwejman,"['LFO', 'Oscillator', 'Ring Modulator', 'Dual/Stereo']",20,40.0,75.0,75.0,0.0,679.0,1653,4.74,19.0,,0
1152,CON,Rides in the Storm,"['External', 'Quad', 'Utility']",2,25.0,10.0,10.0,0.0,60.0,1651,4.38,8.0,,1
1153,RES-4 (White),Cwejman,"['Filter', 'Quad', 'Resonator']",24,25.0,110.0,110.0,0.0,760.0,1652,4.69,16.0,,0
1154,PM Mutes,WMD,['Expander'],6,45.0,20.0,5.0,0.0,99.0,1652,4.14,7.0,Discontinued,0
1155,Logica XT,Klavis,"['Delay', 'Digital', 'Frequency Divider', 'Logic', 'Sample and Hold', 'Utility']",5,25.0,21.0,1.0,0.0,139.0,1652,4.65,31.0,Available,1
1156,Ring SM (Black),AJH Synth,"['Distortion', 'Mixer', 'Ring Modulator', 'Waveshaper']",14,34.0,55.0,50.0,0.0,365.0,1650,4.71,14.0,Available,0
1157,EME (Black),Winter Modular,"['MIDI', 'Expander']",6,,20.0,10.0,,164.0,1647,4.0,6.0,Available,1
1158,ROW POWER 35,4ms Company,['Power'],4,,,,,140.0,1647,5.0,5.0,Available,0
1159,Morcom,After Later Audio,['Expander'],4,,15.0,0.0,,58.0,1647,3.33,3.0,Available,0
1160,SYNTHESIZER BOX,Pittsburgh Modular,"['Envelope Generator', 'LFO', 'Mixer', 'Oscillator', 'Slew Limiter', 'Synth Voice', 'VCA', 'Low Pass Gate']",28,37.0,125.0,95.0,0.0,419.0,1646,4.24,41.0,Discontinued,0
1161,3U DIY 2HP Eurorack Blank Panel,Synthrotek,['Blank Panel'],2,,,,,4.0,1644,4.43,7.0,Available,1
1162,Arpitecht (black panel),WMD,"['Quantizer', 'Sequencer']",12,30.0,70.0,35.0,0.0,263.0,1644,5.0,7.0,Available,0
1163,InOut,Pittsburgh Modular,"['External', 'Mixer']",6,43.0,20.0,20.0,0.0,69.0,1642,3.77,26.0,Discontinued,0
1164,Stoicheia,Rebel Technology,"['Sequencer', 'Dual/Stereo']",10,30.0,10.0,0.0,25.0,198.0,1641,4.08,25.0,Available,0
1165,Serge NCOM,Random*Source,"['Clock Modulator', 'Comparator', 'Frequency Divider', 'Logic']",10,40.0,20.0,18.0,0.0,240.0,1640,4.75,12.0,Available,0
1166,Horologic Solum (Black),Noise Engineering,"['Clock Generator', 'Clock Modulator', 'Frequency Divider']",4,26.0,50.0,5.0,0.0,179.0,1640,4.57,7.0,Available,1
1167,SYSTEM-1m,Roland,"['Digital', 'Envelope Generator', 'Filter', 'LFO', 'Oscillator', 'Ring Modulator', 'Synth Voice', 'VCA']",84,45.0,700.0,0.0,0.0,599.0,1638,4.21,38.0,Available,0
1168,Lifeforms Primary Oscillator,Pittsburgh Modular,"['Oscillator', 'Waveshaper']",12,25.0,112.0,104.0,0.0,229.0,1637,4.57,23.0,Available,0
1169,μVCA,Intellijel,"['Attenuator', 'Dual/Stereo', 'VCA']",6,35.0,36.0,35.0,,120.0,1635,4.59,29.0,Discontinued,0
1170,UBurst,CalSynth,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb', 'Sampling']",8,,120.0,10.0,0.0,162.0,1632,5.0,5.0,Available,0
1171,Entropy2,Złob,"['Noise', 'Random', 'Sample and Hold']",3,47.0,10.0,10.0,,89.0,1630,4.77,13.0,Available,1
1172,Skis,Bastl Instruments,"['Dual/Stereo', 'Envelope Generator', 'VCA']",5,35.0,30.0,20.0,,109.0,1627,4.48,21.0,,1
1173,QPM,Rides in the Storm,"['Mixer', 'Multiple']",4,15.0,,,,35.0,1629,4.82,11.0,Available,1
1174,Edges,Mutable instruments,"['Synth Voice', 'Quad', 'Sequencer', 'MIDI', 'Quantizer']",20,20.0,25.0,20.0,45.0,299.0,1619,4.21,28.0,Discontinued,1
1175,Quad Envelope,Malekko Heavy Industry,"['Envelope Generator', 'Quad', 'Sequencer']",12,,100.0,15.0,,267.0,1618,4.0,10.0,Available,0
1176,Dual Noise/Random Generator 1016,Behringer,"['Dual/Stereo', 'Noise', 'Random']",14,42.0,45.0,15.0,0.0,66.0,1618,1.44,9.0,Available,0
1177,ASQ-1,ALM Busy Circuits,"['Quantizer', 'Sequencer']",32,32.0,50.0,10.0,0.0,380.0,1618,4.2,5.0,Available,0
1178,Expert Sleepers Disting MK4 (alternate panel),Grayscale,['Utility'],4,42.0,51.0,19.0,0.0,165.0,1617,4.8,5.0,Available,1
1179,MA808,Tiptop Audio,"['Drum', 'Noise']",4,14.0,16.0,14.0,0.0,89.0,1610,4.11,9.0,Available,1
1180,Envelator,Malekko Heavy Industry,['Envelope Generator'],10,38.0,35.0,35.0,,205.0,1608,4.06,18.0,,0
1181,Drum Mixer Lite,Erica Synths,"['Dynamics', 'Mixer']",10,,30.0,20.0,0.0,146.0,1607,4.17,6.0,Available,1
1182,Neóni,Instruō,"['LFO', 'Oscillator', 'Waveshaper']",12,27.0,90.0,90.0,,399.0,1608,4.83,6.0,Available,1
1183,A-139-2,Doepfer,"['External', 'Utility']",6,40.0,120.0,120.0,0.0,55.0,1604,3.73,11.0,Available,0
1184,Unify,Circuit Abbey,"['Mixer', 'Panning', 'Dual/Stereo', 'External']",12,37.0,50.0,50.0,0.0,285.0,1603,4.27,26.0,,0
1185,Loop,2hp,"['Digital', 'Sampling', 'Looper']",2,46.0,83.0,8.0,0.0,133.0,1601,3.33,9.0,Available,1
1186,uGrids (Matte Black Aluminum),CalSynth,"['Clock Generator', 'Drum', 'Random', 'Sequencer']",8,,25.0,1.0,0.0,147.0,1602,4.5,6.0,Available,0
1187,A-138c,Doepfer,"['Polarizer', 'Mixer']",8,35.0,20.0,20.0,0.0,65.0,1597,3.77,13.0,Discontinued,0
1188,Snare (Black Panel),2hp,['Drum'],2,42.0,75.0,3.0,0.0,125.0,1597,2.75,4.0,Available,1
1189,Ostankino II,Xaoc Devices,['Expander'],8,25.0,10.0,0.0,0.0,160.0,1596,5.0,6.0,Available,1
1190,Spring Reverb Mkii,Music Thing Modular,"['Reverb', 'Effect']",6,44.0,75.0,25.0,0.0,84.0,1593,4.7,10.0,Available,0
1191,[2]f,Instruō,"['Expression', 'Utility', 'Controller', 'Dual/Stereo']",2,27.0,7.0,7.0,0.0,79.0,1589,4.0,10.0,Available,0
1192,Pico ATTEN,Erica Synths,"['Attenuator', 'Utility']",3,15.0,,,,30.0,1588,4.0,1.0,,1
1193,Volts (Black),Music Thing Modular,"['Expander', 'Random', 'Sequencer']",4,25.0,,,,45.0,1588,4.3,10.0,Available,0
1194,ATOM,Antumbra,"['Digital', 'Drum', 'Dual/Stereo', 'Effect', 'Oscillator', 'Synth Voice']",18,33.0,130.0,10.0,0.0,220.0,1587,4.22,18.0,Available,0
1195,Rack Plumber,Plum Audio,['Utility'],4,25.0,,,,50.0,1585,3.67,3.0,Available,1
1196,MIDI 3,Pittsburgh Modular,"['Clock Generator', 'CV Modulation', 'MIDI', 'Dual/Stereo']",6,35.0,60.0,15.0,0.0,255.0,1584,4.26,23.0,Available,0
1197,Mińsk,Xaoc Devices,"['Digital', 'Dual/Stereo', 'Effect', 'Panning']",6,,140.0,40.0,0.0,190.0,1583,4.88,8.0,Available,1
1198,dVCA,After Later Audio,"['VCA', 'Mixer']",4,22.0,17.0,17.0,0.0,148.0,1581,4.0,4.0,Available,0
1199,CP3,Manhattan Analog,"['Mixer', 'Distortion']",4,39.0,12.0,12.0,0.0,105.0,1580,4.76,25.0,Discontinued,0
1200,Dr. Octature II,Intellijel,"['Filter', 'LFO', 'Oscillator']",14,38.0,72.0,72.0,0.0,299.0,1577,4.41,34.0,Discontinued,0
1201,Telharmonic (Black and Gold),Make Noise,"['Digital', 'Noise', 'Oscillator']",14,30.0,139.0,10.0,0.0,399.0,1577,4.3,10.0,Discontinued,0
1202,Linnaeus,Rossum Electro-Music,"['Dual/Stereo', 'Filter', 'Oscillator']",16,25.0,155.0,36.0,0.0,598.0,1577,4.92,13.0,Available,0
1203,Multimode VCA,WMD,"['Dual/Stereo', 'Panning', 'VCA', 'Ring Modulator', 'Mixer']",10,25.0,40.0,40.0,,235.0,1575,4.71,24.0,Discontinued,0
1204,Jupiter Storm,Hexinverter Électronique,"['Drum', 'Noise', 'Oscillator']",14,25.0,30.0,30.0,0.0,193.0,1573,4.0,23.0,Available,1
1205,TOMS909,Tiptop Audio,['Drum'],16,51.0,120.0,100.0,0.0,390.0,1571,3.75,8.0,Available,1
1206,Chopping Kinky,Befaco,"['Switch', 'Waveshaper']",8,30.0,65.0,55.0,0.0,190.0,1569,4.64,14.0,Available,1
1207,A-190-1,Doepfer,['MIDI'],10,95.0,10.0,10.0,50.0,160.0,1568,3.31,32.0,Discontinued,0
1208,A-111-1,Doepfer,['Oscillator'],14,65.0,40.0,40.0,0.0,260.0,1567,4.3,30.0,Discontinued,0
1209,A-138aV,Doepfer,"['Mixer', 'Quad']",8,35.0,10.0,10.0,0.0,70.0,1567,4.44,9.0,Available,0
1210,Black Mixer/Splitter V2,Erica Synths,"['Multiple', 'Mixer']",4,25.0,25.0,25.0,,65.0,1567,3.67,6.0,Available,1
1211,A-183-5,Doepfer,"['Attenuator', 'Quad']",4,20.0,,,,70.0,1565,5.0,4.0,Available,0
1212,Fusion Mixer v3 (14HP),Erica Synths,"['Mixer', 'Tube']",14,25.0,160.0,10.0,,299.0,1565,4.71,7.0,Available,1
1213,PrssPnt,Make Noise,['Controller'],4,30.0,14.0,0.0,0.0,99.0,1566,4.5,4.0,Available,0
1214,MIX7,Tiptop Audio,"['Mixer', 'Utility']",3,43.0,25.0,20.0,,85.0,1564,5.0,2.0,Available,1
1215,6hp blank,Make Noise,['Blank Panel'],6,,,,,,1560,4.5,4.0,,0
1216,DSM02 Character Module,Dave Smith Modular,"['Digital', 'Distortion', 'Waveshaper', 'Equalizer']",14,30.0,150.0,20.0,150.0,199.0,1559,4.26,19.0,Discontinued,0
1217,QMMF-4,Cwejman,"['Filter', 'Quad', 'Mixer', 'Oscillator', 'VCA', 'Resonator']",46,23.0,160.0,150.0,0.0,1.5,1558,4.8,20.0,,0
1218,Black MIDI-CV v2,Erica Synths,['MIDI'],6,30.0,40.0,9.0,0.0,155.0,1557,4.44,9.0,Discontinued,0
1219,Oneiroi,Befaco,"['Delay', 'Effect', 'Filter', 'Resonator', 'Reverb', 'Synth Voice']",30,25.0,200.0,60.0,0.0,484.0,1558,4.75,8.0,Available,0
1220,A-137-2,Doepfer,"['Waveshaper', 'Clock Modulator', 'Phase Shifter']",14,50.0,30.0,20.0,0.0,75.0,1551,4.06,17.0,Available,0
1221,Pico CV MIX,Erica Synths,"['Mixer', 'Utility']",3,35.0,5.0,5.0,0.0,50.0,1548,4.38,8.0,,1
1222,"Microcell - uCell, µCell, Micro Supercell (black panel)",Grayscale,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb', 'Sampling']",14,38.0,160.0,35.0,0.0,269.0,1548,4.1,10.0,Available,1
1223,Sequencer,Pittsburgh Modular,['Sequencer'],14,25.0,30.0,30.0,0.0,139.0,1547,4.0,25.0,Discontinued,0
1224,ALT,NANO Modules,"['Attenuator', 'Mixer', 'Quad', 'VCA']",8,15.0,58.0,31.0,0.0,150.0,1548,4.6,20.0,Available,1
1225,arbhar USB Expander,Instruō,['Expander'],2,25.0,,,,109.0,1547,4.25,4.0,Available,0
1226,LP1lightplane,Soundmachines,['Controller'],16,18.0,210.0,8.0,0.0,109.0,1547,4.3,20.0,Available,0
1227,Shifting Inverting Signal Mingler,4ms Company,"['Attenuator', 'CV Modulation', 'Logic', 'Mixer', 'Utility']",12,22.0,51.0,51.0,,158.0,1544,4.1,21.0,Available,1
1228,AI003 Looping Envelope Generator,AI Synthesis,"['Envelope Generator', 'LFO']",8,35.0,15.0,14.0,0.0,13.0,1544,4.08,13.0,Available,1
1229,Kompas,Bastl Instruments,"['Clock Modulator', 'Digital', 'Sequencer']",5,35.0,30.0,0.0,0.0,130.0,1543,4.0,9.0,Available,0
1230,Octone,Qu-Bit Electronix,"['Clock Modulator', 'Controller', 'Quantizer', 'Sequencer']",10,40.0,141.0,55.0,0.0,329.0,1542,4.24,17.0,Discontinued,1
1231,Borg 2 Filter,Malekko Heavy Industry,"['Filter', 'Low Pass Gate']",12,25.0,35.0,35.0,0.0,245.0,1541,4.43,30.0,Discontinued,0
1232,Minimod Vintage Transistor Core VCO,AJH Synth,['Oscillator'],14,34.0,55.0,40.0,0.0,320.0,1541,4.87,15.0,Available,0
1233,VCOb,Bubblesound Instruments,"['LFO', 'Oscillator']",8,60.0,50.0,50.0,0.0,219.0,1540,4.3,23.0,,0
1234,Transient Plus,Futureretro,"['Drum', 'Sampling']",12,25.0,105.0,17.0,0.0,222.0,1539,4.46,13.0,Available,0
1235,Booster Stage,Bubblesound Instruments,"['External', 'PreAmp']",2,30.0,20.0,15.0,,67.0,1537,4.38,8.0,Available,0
1236,A-190-8,Doepfer,"['Clock Generator', 'MIDI']",6,50.0,50.0,50.0,,125.0,1533,3.55,11.0,Available,0
1237,A-100B42v,Doepfer,['Blank Panel'],42,,,,,17.0,1532,3.0,1.0,Available,0
1238,Snare Drum,Erica Synths,['Drum'],10,,40.0,20.0,,190.0,1527,3.0,7.0,Available,1
1239,Kickain,Knobula,"['Drum', 'Dynamics', 'Reverb']",12,32.0,80.0,80.0,0.0,340.0,1527,4.29,7.0,Available,1
1240,Gozinta,Circuit Abbey,"['Attenuator', 'External', 'PreAmp', 'Dual/Stereo']",4,37.0,20.0,20.0,0.0,105.0,1526,4.68,19.0,,0
1241,S+H (Black Panel),2hp,"['Dual/Stereo', 'Sample and Hold']",2,42.0,5.0,5.0,,80.0,1526,3.0,5.0,Available,1
1242,Zero Point Oscillator,Steady State Fate,"['Oscillator', 'Ring Modulator']",16,24.0,147.0,141.0,0.0,377.0,1525,4.67,18.0,Available,1
1243,A-160-5v,Doepfer,['Clock Modulator'],4,35.0,50.0,0.0,,120.0,1517,4.29,7.0,Available,0
1244,Gemini's Path,Shakmat,"['Dual/Stereo', 'Dynamics', 'Effect', 'Panning', 'VCA']",6,25.0,50.0,30.0,0.0,219.0,1517,4.96,23.0,Available,1
1245,Comp (Black Panel),2hp,['Dynamics'],2,45.0,64.0,8.0,0.0,115.0,1518,3.25,4.0,Available,1
1246,A-154,Doepfer,"['Sequencer', 'Clock Generator']",22,80.0,60.0,20.0,0.0,195.0,1514,4.5,18.0,Available,0
1247,CB808,Tiptop Audio,['Drum'],4,14.0,8.0,8.0,0.0,89.0,1514,4.0,7.0,Available,1
1248,Moon Phase,Patching Panda,"['Filter', 'Dual/Stereo', 'Dynamics', 'Panning', 'Waveshaper', 'Phase Shifter']",14,,82.0,63.0,0.0,272.0,1511,4.38,13.0,Available,1
1249,LEGION,WMD,"['Oscillator', 'LFO']",8,38.0,70.0,60.0,,549.0,1510,4.43,7.0,Discontinued,0
1250,2HP Power (black),Endorphin.es,"['Power', 'Multiple', 'Utility']",2,42.0,,,,119.0,1506,4.0,11.0,Available,1
1251,dual xfade_black,Happy Nerding,"['CV Modulation', 'Dual/Stereo', 'Panning', 'Utility', 'VCA']",4,35.0,55.0,55.0,,149.0,1506,4.14,7.0,Available,0
1252,làrachd,Instruō,"['External', 'PreAmp', 'Comparator', 'Envelope Follower', 'Waveshaper']",8,30.0,75.0,70.0,,358.0,1506,4.12,8.0,Available,0
1253,Mix Mult,Pittsburgh Modular,"['Attenuator', 'Mixer', 'Multiple']",8,25.0,10.0,10.0,0.0,85.0,1505,3.95,21.0,Discontinued,0
1254,Motion MTR,Befaco,"['Attenuator', 'Mixer', 'Polarizer', 'Utility']",6,30.0,110.0,43.0,0.0,157.0,1505,4.58,12.0,Available,0
1255,Azimuth II,Intellijel,"['VCA', 'Panning', 'Dual/Stereo']",10,,93.0,80.0,0.0,234.0,1501,4.11,19.0,Discontinued,0
1256,Enigma,After Later Audio,['Expander'],4,,5.0,0.0,,66.0,1497,3.0,4.0,Available,0
1257,Lifeforms Outs,Pittsburgh Modular,['External'],6,39.0,20.0,20.0,,88.0,1499,4.6,10.0,Available,0
1258,Ataraxic Iteritas (Black),Noise Engineering,"['Digital', 'Oscillator']",10,28.0,80.0,5.0,90.0,359.0,1499,4.8,5.0,Discontinued,1
1259,Joystick,Befaco,"['Attenuator', 'Controller', 'CV Modulation', 'Utility']",12,35.0,25.0,10.0,0.0,130.0,1498,4.17,12.0,,1
1260,Deluxe Power Module,Synthrotek,['Power'],4,29.0,,,,126.0,1497,4.61,18.0,Discontinued,1
1261,Cursus Iteritas,Noise Engineering,"['Oscillator', 'Digital']",10,28.0,80.0,5.0,90.0,359.0,1497,4.7,20.0,Discontinued,1
1262,DROID G8 Expander,Der Mann mit der Maschine,['Expander'],4,23.0,41.0,0.0,0.0,148.0,1496,4.73,51.0,Available,1
1263,Z4000 NS,Tiptop Audio,"['CV Modulation', 'Envelope Generator', 'Function Generator']",8,28.0,34.0,18.0,,140.0,1494,4.67,6.0,Available,1
1264,6hp Blank,Make Noise,['Blank Panel'],6,,,,,,1492,5.0,3.0,,0
1265,MIDI Thing,Befaco,['MIDI'],6,30.0,32.0,8.0,0.0,200.0,1491,3.38,13.0,Available,1
1266,Atom (uElements),After Later Audio,"['Digital', 'Synth Voice']",18,34.0,130.0,10.0,,201.0,1490,4.11,9.0,Available,0
1267,Mix Mult (Mk. II),Pittsburgh Modular,"['Attenuator', 'Mixer', 'Multiple']",8,25.0,10.0,10.0,0.0,79.0,1488,4.05,20.0,Discontinued,0
1268,A-118-2v,Doepfer,"['Noise', 'Random', 'Sample and Hold']",4,40.0,20.0,20.0,0.0,80.0,1487,4.25,4.0,Available,0
1269,TELEXo Teletype Expander,Monome,"['CV Modulation', 'Digital', 'Envelope Generator', 'Expander', 'Oscillator', 'Quantizer', 'Random']",4,36.0,51.0,7.0,0.0,158.0,1486,4.88,8.0,Available,0
1270,Strega,Make Noise,"['Delay', 'Effect', 'Oscillator', 'Synth Voice', 'Controller']",45,,400.0,,,599.0,1483,4.53,19.0,Available,0
1271,NoiseRing,Malekko Heavy Industry,"['Random', 'Noise']",14,35.0,80.0,80.0,,275.0,1482,4.32,34.0,,0
1272,Nano Rand,Qu-Bit Electronix,"['Noise', 'Random', 'Sample and Hold', 'Clock Generator']",4,38.0,60.0,17.0,0.0,171.0,1482,4.05,21.0,Discontinued,1
1273,Tyso Daiko,ALM Busy Circuits,"['Drum', 'Dual/Stereo', 'Digital']",14,32.0,70.0,35.0,,328.0,1481,4.57,7.0,Available,0
1274,Oscillator,Sputnik Modular,"['Oscillator', 'Waveshaper']",14,28.0,60.0,60.0,0.0,249.0,1478,4.65,20.0,,0
1275,Sweet Sixteen Mk.II,Tesseract Modular,"['Attenuator', 'Controller', 'MIDI']",24,25.0,92.0,86.0,0.0,200.0,1475,4.88,16.0,Available,1
1276,Synchrodyne,WMD,"['Filter', 'Oscillator', 'Waveshaper', 'VCA']",14,40.0,113.0,100.0,,469.0,1474,4.52,31.0,Discontinued,0
1277,4R,Transient Modules,"['Quad', 'Random']",2,50.0,60.0,40.0,0.0,99.0,1472,4.8,25.0,Available,1
1278,Boundary,Schlappi Engineering,"['Clock Modulator', 'Envelope Follower', 'Envelope Generator', 'LFO', 'Oscillator', 'Ring Modulator', 'Slew Limiter', 'VCA']",12,25.0,112.0,59.0,,219.0,1472,4.78,9.0,Available,0
1279,Three Body,Schlappi Engineering,"['Digital', 'Oscillator']",30,30.0,95.0,50.0,0.0,599.0,1461,4.92,12.0,Available,0
1280,BitBox 2.0 Black Panel,1010 Music,['Sampling'],26,25.0,400.0,0.0,0.0,658.0,1466,4.0,1.0,Available,0
1281,Librae Legio,Noise Engineering,"['Dynamics', 'Digital', 'Distortion', 'Dual/Stereo', 'Effect']",6,23.0,140.0,22.0,0.0,279.0,1463,5.0,4.0,Available,1
1282,Rnd v2,2hp,"['Clock Generator', 'CV Modulation', 'Random']",2,42.0,48.0,6.0,0.0,88.0,1462,3.83,6.0,Available,1
1283,A-192-2,Doepfer,"['MIDI', 'Dual/Stereo']",10,55.0,70.0,20.0,0.0,130.0,1461,4.67,6.0,Available,0
1284,ABC (Aluminum),Bastl Instruments,"['Distortion', 'Mixer', 'Panning', 'Utility', 'Dual/Stereo']",5,35.0,10.0,10.0,0.0,88.0,1461,4.13,15.0,Available,0
1285,Micro Hadron Collider (uHC),WMD,"['Dual/Stereo', 'Filter', 'Mixer']",16,25.0,100.0,85.0,0.0,289.0,1458,4.5,30.0,Discontinued,0
1286,DIY Bassline,Erica Synths,['Synth Voice'],16,45.0,80.0,40.0,0.0,160.0,1456,4.2,5.0,Available,1
1287,Pico Drive,Erica Synths,"['Distortion', 'Effect', 'Waveshaper']",3,35.0,29.0,29.0,,90.0,1455,2.75,4.0,Available,0
1288,Phonogene (original knobs),Make Noise,"['Sampling', 'Delay']",20,30.0,70.0,40.0,,477.0,1454,4.04,25.0,Discontinued,0
1289,A-138u,Doepfer,"['Dual/Stereo', 'Mixer']",4,25.0,10.0,0.0,0.0,50.0,1454,3.77,13.0,Discontinued,0
1290,SMOG,Antumbra,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Noise', 'Pitch Shifter ', 'Reverb', 'Sampling']",8,30.0,120.0,10.0,0.0,200.0,1454,4.67,6.0,Available,0
1291,A-174-1,Doepfer,['Controller'],10,45.0,40.0,20.0,0.0,120.0,1453,3.67,15.0,Discontinued,0
1292,Shuttle Control (golden),Endorphin.es,"['MIDI', 'Power', 'Clock Generator', 'Controller', 'CV Modulation', 'Envelope Generator', 'Expression', 'Function Generator']",12,35.0,200.0,100.0,0.0,499.0,1453,4.65,26.0,Available,1
1293,MEGA-TANG,ALM Busy Circuits,"['Dual/Stereo', 'Mixer', 'VCA', 'Quad']",16,32.0,125.0,125.0,,298.0,1452,5.0,3.0,Available,0
1294,ADSR (mk2),Pittsburgh Modular,['Envelope Generator'],6,37.0,20.0,10.0,0.0,105.0,1452,3.5,8.0,Discontinued,0
1295,A-110-2V,Doepfer,['Oscillator'],8,50.0,150.0,30.0,0.0,140.0,1452,4.0,12.0,Available,0
1296,BLD,Cwejman,"['Drum', 'Envelope Generator', 'Synth Voice']",24,25.0,60.0,60.0,0.0,594.0,1450,4.47,15.0,,0
1297,G - Group,Frap Tools,"['CV Modulation', 'External', 'Mixer', 'Utility', 'VCA']",6,38.0,60.0,60.0,0.0,165.0,1449,5.0,5.0,Available,1
1298,Prismatic Ray,LZX Industries,"['Video', 'CV Modulation', 'Oscillator']",16,32.0,120.0,90.0,0.0,359.0,1448,5.0,3.0,Discontinued,0
1299,Malgorithm MK II,Industrial Music Electronics,"['Digital', 'Distortion', 'Effect', 'Noise', 'Waveshaper', 'Dual/Stereo', 'VCA']",10,29.0,140.0,20.0,0.0,320.0,1445,3.92,13.0,Available,0
1300,Mixer (Mk. II),Pittsburgh Modular,"['Attenuator', 'Mixer']",8,20.0,10.0,10.0,0.0,79.0,1444,4.2,10.0,Discontinued,0
1301,Running Order (black),Endorphin.es,"['Clock Generator', 'Clock Modulator', 'Sequencer', 'Random']",6,30.0,30.0,10.0,0.0,169.0,1441,3.67,6.0,Available,1
1302,Multimode Envelope,WMD,"['Envelope Generator', 'LFO']",8,28.0,49.0,27.0,0.0,235.0,1439,4.37,27.0,Discontinued,0
1303,Dubmix,Intellijel,"['Mixer', 'Panning', 'Quad']",28,47.0,280.0,275.0,0.0,625.0,1439,4.61,23.0,Discontinued,0
1304,Planar 180°,Intellijel,"['Controller', 'CV Modulation', 'Mixer', 'Panning', 'Quad', 'VCA']",14,38.0,103.0,95.0,0.0,359.0,1439,4.69,16.0,Discontinued,0
1305,A-138o,Doepfer,"['Mixer', 'Utility', 'Expander']",4,40.0,20.0,20.0,0.0,50.0,1439,4.5,6.0,Available,0
1306,Blank Panel,Control,['Blank Panel'],2,,,,,4.0,1437,,,Available,0
1307,Pico Envelope Follower,Erica Synths,"['Distortion', 'Envelope Follower', 'PreAmp']",3,35.0,25.0,15.0,0.0,95.0,1435,4.33,3.0,Available,1
1308,BD909 (WHITE),Tiptop Audio,['Drum'],8,36.0,34.0,21.0,,170.0,1434,4.6,5.0,Available,1
1309,A-111-2,Doepfer,"['Oscillator', 'LFO']",14,55.0,70.0,50.0,0.0,250.0,1435,4.7,10.0,Available,0
1310,Shelves,Mutable instruments,"['Filter', 'Equalizer']",16,,75.0,75.0,0.0,199.0,1434,3.69,16.0,Discontinued,1
1311,A-102,Doepfer,['Filter'],8,60.0,30.0,10.0,0.0,80.0,1432,4.33,12.0,Available,0
1312,USB Extender 3U,Intellijel,"['MIDI', 'Multiple', 'Utility']",2,40.0,,,,33.0,1432,4.33,3.0,Available,1
1313,A-121-2,Doepfer,['Filter'],8,50.0,40.0,40.0,0.0,125.0,1430,3.75,4.0,Available,0
1314,Wave Runner,Frequency Central,"['LFO', 'Digital']",4,48.0,14.0,9.0,0.0,169.0,1429,4.55,29.0,Available,0
1315,Poly,Polyend,"['CV Modulation', 'MIDI']",22,25.0,50.0,0.0,100.0,469.0,1429,4.15,13.0,Discontinued,0
1316,VCA-4MX,Cwejman,"['VCA', 'Quad', 'Mixer', 'Attenuator']",10,25.0,20.0,20.0,0.0,529.0,1428,4.5,10.0,,0
1317,Tool-Box,Steady State Fate,"['Utility', 'Logic', 'Mixer', 'Polarizer', 'Switch', 'Comparator', 'CV Modulation', 'Waveshaper']",6,25.0,20.0,20.0,0.0,189.0,1428,4.9,21.0,Discontinued,1
1318,16 Voice DEMON CORE OSCILLATOR,Supercritical Synthesizers,['Oscillator'],12,25.0,120.0,20.0,0.0,490.0,1428,5.0,10.0,Available,1
1319,Stepper Acid,Transistor Sounds Labs,['Sequencer'],32,32.0,100.0,,,349.0,1426,4.76,21.0,,0
