,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
2875,8bit Cipher,Nonlinearcircuits,"['Random', 'Clock Modulator', 'Logic', 'Sample and Hold']",10,,27.0,21.0,0.0,180.0,423,4.89,9.0,Available,0
2876,Hades,Dreadbox,['Synth Voice'],42,,65.0,60.0,0.0,210.0,422,4.44,9.0,Discontinued,0
2877,Shuttle Mate (golden),Endorphin.es,"['Expander', 'MIDI', 'Utility']",6,33.0,,,,119.0,422,5.0,3.0,Available,1
2878,Sequential Switch Matrix (black),WMD,"['Comparator', 'Switch']",16,25.0,80.0,32.0,0.0,329.0,422,5.0,2.0,Discontinued,0
2879,Portal,Mystic Circuits,"['Distortion', 'Waveshaper']",12,18.0,70.0,70.0,0.0,263.0,422,5.0,2.0,Available,0
2880,Castle 111 D Flip Flops,LZX Industries,['Video'],4,51.0,40.0,40.0,0.0,,422,3.67,3.0,Available,0
2881,Mono Lancet Modular Dock,Vermona,"['Filter', 'Oscillator', 'VCA']",22,,25.0,,,179.0,422,3.4,5.0,Available,0
2882,VOLT,WMD,['Utility'],4,30.0,34.0,17.0,,160.0,422,,0.0,Available,0
2883,GRID,Antumbra,"['Clock Generator', 'Clock Modulator', 'Digital', 'Frequency Divider', 'Random', 'Sequencer']",8,20.0,25.0,1.0,0.0,148.0,422,4.4,5.0,Available,0
2884,Giraffe,Pittsburgh Modular,"['Attenuator', 'Mixer', 'Polarizer']",4,24.0,7.0,7.0,0.0,71.0,422,,0.0,Available,0
2885,Drum-05,MFB,['Drum'],12,24.0,30.0,30.0,0.0,129.0,421,3.29,7.0,Discontinued,0
2886,Beehive (Micro Plaits) Natural (updated Knobs),Michigan Synth Works,"['Digital', 'Drum', 'Dual/Stereo', 'Oscillator', 'Synth Voice']",8,,50.0,5.0,0.0,201.0,421,3.67,3.0,Available,0
2887,Orgone Accumulator Retail,Neutron Sound,"['Delay', 'Digital', 'Distortion', 'Oscillator', 'Synth Voice', 'Waveshaper', 'Noise']",20,22.0,115.0,55.0,0.0,386.0,420,5.0,13.0,,1
2888,SYSTEM 100 174 PARAMETRIC EQ,Behringer,[],16,,,,,,420,1.8,5.0,,0
2889,EUCRHYTHM,Hikari Instruments,"['Dual/Stereo', 'Sequencer']",8,38.0,35.0,3.0,,196.0,420,3.67,3.0,Available,0
2890,Erica Fusion analogue Chorus/Delay,Erica Synths,"['Delay', 'Tube', 'Effect']",17,30.0,13.0,10.0,,290.0,419,4.5,2.0,,0
2891,Modulation Orgy,Synthetic Sound Labs,"['Clock Generator', 'LFO']",16,30.0,16.0,18.0,14.0,194.0,419,4.0,9.0,Discontinued,0
2892,A-012 Dual Lin VCA,Ladik,"['VCA', 'Dual/Stereo']",4,45.0,15.0,15.0,0.0,70.0,418,4.67,6.0,,0
2893,AGOGO,Jolin,"['Low Pass Gate', 'Mixer', 'Utility', 'Dual/Stereo']",6,28.0,150.0,90.0,0.0,289.0,417,,0.0,Available,1
2894,PIPE,Black Noise,"['External', 'Multiple', 'Utility']",4,20.0,,,,39.0,416,,0.0,Available,1
2895,Multi II,ACL,['Multiple'],6,22.0,1.0,1.0,0.0,98.0,416,4.5,2.0,Available,1
2896,Quad Envelope,Modcan,"['Envelope Generator', 'Quad']",16,33.0,30.0,5.0,0.0,549.0,416,4.8,10.0,,0
2897,IMÁGENES,Olivella Modular,"['Distortion', 'Dual/Stereo', 'Filter', 'Oscillator', 'Panning']",16,30.0,100.0,100.0,0.0,279.0,416,5.0,6.0,Available,1
2898,uDervish multiFX,Michigan Synth Works,"['Effect', 'Dual/Stereo', 'Reverb']",8,35.0,90.0,22.0,,225.0,415,5.0,2.0,Available,0
2899,Dual Precision VCO,Radical Frequencies,"['Dual/Stereo', 'LFO', 'Oscillator']",28,50.0,58.0,58.0,0.0,390.0,415,4.91,11.0,Available,1
2900,Golden Master (silver),Endorphin.es,"['Dual/Stereo', 'Dynamics', 'Effect', 'Equalizer', 'Utility', 'VCA']",6,30.0,135.0,25.0,0.0,199.0,415,5.0,1.0,Available,1
2901,UniFX,Boredbrain Music,"['External', 'Utility', 'VCA']",6,27.0,16.0,16.0,0.0,158.0,415,5.0,3.0,Available,0
2902,Drum-99,MFB,"['Drum', 'Mixer']",12,,30.0,30.0,0.0,79.0,415,3.9,10.0,Discontinued,0
2903,Ciao!!,Bastl Instruments,"['Dual/Stereo', 'External', 'Mixer', 'Utility']",5,29.0,190.0,190.0,,220.0,415,4.0,1.0,Available,0
2904,SE88,Studio Electronics,['Filter'],20,40.0,42.0,42.0,,305.0,414,4.75,4.0,,1
2905,Matter,Folktek,"['CV Modulation', 'Distortion', 'Drum', 'Multiple', 'Synth Voice', 'Oscillator']",21,25.0,23.0,0.0,0.0,446.0,414,4.33,12.0,,1
2906,DIY Polivoks-inspired VCO,Erica Synths,['Oscillator'],12,35.0,35.0,36.0,0.0,51.0,414,,0.0,Available,1
2907,ADDAC105 4 Voice Cluster,ADDAC System,"['Filter', 'Oscillator', 'Quad', 'Synth Voice', 'Drum']",8,45.0,40.0,40.0,0.0,140.0,414,3.33,3.0,Available,0
2908,Bindubba Sequencer,Nonlinearcircuits,['Sequencer'],28,,34.0,25.0,0.0,286.0,414,5.0,2.0,Available,0
2909,ADDAC402 4 Voice Heuristic Rhythm Generator,ADDAC System,"['Sequencer', 'Digital', 'Drum', 'Logic']",20,,140.0,40.0,0.0,440.0,413,3.58,7.0,Available,0
2910,Castle 100 Multi Gate,LZX Industries,"['Logic', 'Video']",4,57.0,28.0,40.0,0.0,,413,5.0,2.0,Available,0
2911,Polivoks Modulator,Erica Synths,['LFO'],8,65.0,10.0,6.0,,90.0,413,2.0,2.0,,1
2912,EME (Silver),Winter Modular,"['Expander', 'MIDI']",6,,20.0,10.0,30.0,164.0,412,5.0,4.0,Available,1
2913,Uncertainty,Olivia Artz Modular,"['Random', 'Digital', 'Utility', 'Clock Modulator', 'Noise', 'MIDI']",2,42.0,92.0,0.0,0.0,162.0,412,5.0,7.0,Available,1
2914,F8R Output Expander,Michigan Synth Works,['Expander'],2,22.0,,,,46.0,412,,0.0,Available,0
2915,jroo loop,jroo music machines,"['Delay', 'Distortion', 'Dual/Stereo', 'Effect', 'Looper', 'Utility']",8,31.0,137.0,8.0,0.0,230.0,411,4.75,4.0,Available,1
2916,Peak+Hold,CG Products,"['Drum', 'Envelope Follower', 'Envelope Generator', 'External', 'PreAmp']",10,35.0,65.0,65.0,,,411,4.83,6.0,Available,0
2917,Splash,Dreadbox,"['Effect', 'Reverb']",8,22.0,30.0,15.0,,259.0,411,4.5,6.0,Discontinued,0
2918,Timbre & Timbre,Nonlinearcircuits,"['Waveshaper', 'Dual/Stereo']",8,,42.0,43.0,0.0,188.0,410,5.0,2.0,Available,0
2919,Inertia,New Systems Instruments,"['Envelope Follower', 'Envelope Generator', 'Filter', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator', 'Slew Limiter']",14,25.0,72.0,72.0,0.0,311.0,410,4.6,5.0,Available,1
2920,Catalyst Sequencer,4ms Company,"['Controller', 'CV Modulation', 'Sequencer', 'Utility']",20,24.0,60.0,25.0,,338.0,410,5.0,1.0,,1
2921,2HP 3xATT,ph modular,"['Attenuator', 'Utility']",2,17.0,,,,36.0,410,4.88,8.0,Available,1
2922,ADDAC705,ADDAC System,"['Filter', 'Distortion']",8,28.0,60.0,30.0,0.0,220.0,410,4.8,5.0,Available,0
2923,2WAY,York Modular,['Switch'],2,,,,,,409,4.33,3.0,Available,0
2924,Grids (PCB Panel),Oscillosaurus,['Sequencer'],16,,25.0,1.0,0.0,,409,4.5,2.0,,0
2925,Lunar Module,AJH Synth,"['External', 'Noise', 'Oscillator']",14,26.0,35.0,10.0,0.0,250.0,409,,3.0,Available,0
2926,QV-L,Five12,"['LFO', 'Envelope Generator', 'Noise', 'Quad', 'Random', 'Sample and Hold']",12,35.0,120.0,20.0,,324.0,408,,2.0,Available,1
2927,Proc,LZX Industries,"['Video', 'Mixer', 'Utility']",8,32.0,110.0,0.0,0.0,233.0,408,,0.0,Available,0
2928,Himalia,IO Instruments,"['Noise', 'Oscillator', 'Sample and Hold', 'Sampling', 'Digital', 'Drum']",16,25.0,90.0,70.0,0.0,159.0,408,4.83,6.0,Discontinued,1
2929,Manic,DivKid,"['Distortion', 'Dual/Stereo', 'Effect', 'Polarizer', 'Ring Modulator', 'Utility', 'VCA', 'Waveshaper']",8,30.0,180.0,135.0,0.0,,408,5.0,3.0,Available,1
2930,Mult,Circuit Abbey,['Multiple'],4,,,,,30.0,407,4.0,2.0,,0
2931,SubMix7,Low-Gain Electronics,['Mixer'],6,32.0,14.0,14.0,,116.0,407,4.4,5.0,Discontinued,0
2932,The Bends,Warm Star Electronics,"['Attenuator', 'CV Modulation', 'Utility', 'VCA']",10,27.0,65.0,65.0,0.0,174.0,407,4.6,5.0,Available,0
2933,Thomas Henry X-4046 VCO,Fonitronik,"['Oscillator', 'LFO']",16,37.0,30.0,25.0,0.0,100.0,407,4.42,12.0,Available,0
2934,SLOPES,ST Modular,"['CV Modulation', 'Envelope Generator', 'LFO', 'Quad']",12,35.0,75.0,49.0,0.0,160.0,406,4.5,6.0,Available,0
2935,ADDAC713,ADDAC System,"['Distortion', 'Dual/Stereo', 'Mixer', 'Panning']",8,40.0,80.0,80.0,0.0,220.0,406,,0.0,Available,0
2936,Micro Wuff,VOID Modular,['Distortion'],2,25.0,7.0,7.0,0.0,67.0,406,4.89,9.0,Available,0
2937,921 VCO,Aion Modular,"['LFO', 'Oscillator']",12,40.0,30.0,30.0,0.0,330.0,405,4.67,3.0,,0
2938,RS-110,Analogue Systems,['Filter'],18,65.0,70.0,,0.0,219.0,405,4.22,9.0,Available,0
2939,FREESTYLO,XOR Electronics,['Controller'],6,14.0,5.0,0.0,0.0,29.0,405,3.67,6.0,Available,0
2940,Pequeño Interruptor,Schenk.Work,"['Expander', 'Switch']",1,14.0,,,,36.0,405,4.75,4.0,Available,1
2941,ADDAC107,ADDAC System,['Synth Voice'],9,40.0,80.0,80.0,,210.0,404,4.0,2.0,Available,0
2942,modDemod,Make Noise,['Ring Modulator'],4,,,,,114.0,404,3.34,11.0,Discontinued,0
2943,E951 Looping Expander,Synthesis Technology,['Expander'],10,,40.0,10.0,0.0,235.0,404,4.71,7.0,Discontinued,0
2944,MX4 MIDI Buffered Multiple,1010 Music,"['MIDI', 'Utility']",3,18.0,4.0,0.0,0.0,109.0,404,3.0,1.0,Available,0
2945,SY02,Analogue Solutions,"['Filter', 'VCA']",18,70.0,19.0,17.0,0.0,185.0,403,4.47,15.0,Discontinued,0
2946,5089,Studio Electronics,['Filter'],12,40.0,40.0,28.0,,230.0,403,4.8,5.0,,1
2947,SCM Plus,4ms Company,"['Clock Generator', 'Clock Modulator', 'Frequency Divider']",12,24.0,52.0,15.0,0.0,167.0,403,5.0,1.0,Available,1
2948,Tonnetz Sequent,Noise Engineering,['Sequencer'],8,26.0,50.0,5.0,0.0,200.0,403,4.0,10.0,Discontinued,1
2949,Neutron (Heinakroon Overlay Chart Pitch),Behringer,"['Delay', 'Distortion', 'Synth Voice']",80,35.0,750.0,,,299.0,403,3.33,3.0,Available,0
2950,UNDERWURLDE,x1l3,"['Delay', 'Effect']",15,36.0,90.0,10.0,0.0,245.0,402,5.0,2.0,Available,0
2951,KS-20 Filter,Kassutronics,['Filter'],8,,23.0,23.0,0.0,,402,3.5,2.0,Available,0
2952,Gibbon,Pittsburgh Modular,"['Digital', 'Random', 'Clock Generator']",4,24.0,50.0,10.0,0.0,134.0,402,5.0,1.0,Available,0
2953,Cowbell,Erica Synths,['Drum'],6,40.0,14.0,10.0,,100.0,402,3.0,3.0,Available,0
2954,Nutella Tsunami,Tesseract Modular,"['Drum', 'MIDI', 'Sampling']",16,25.0,30.0,15.0,200.0,225.0,401,4.0,4.0,Available,0
2955,SINGER,ST Modular,"['Delay', 'Effect']",8,45.0,95.0,45.0,0.0,170.0,401,4.25,4.0,Available,0
2956,VCF-74 (MK1),Vintage Synth Lab,['Filter'],14,,42.0,48.0,0.0,269.0,401,4.5,4.0,Discontinued,0
2957,Proton,Behringer,"['Synth Voice', 'MIDI']",80,,,,,256.0,401,4.75,9.0,Available,0
2958,Backend Filter,Macbeth Studio Systems,"['Envelope Generator', 'Filter', 'Mixer', 'VCA']",42,,150.0,150.0,,1.095,401,5.0,7.0,Discontinued,0
2959,RND,Synthrotek,"['Clock Generator', 'CV Modulation', 'Random']",4,40.0,16.0,0.0,0.0,125.0,401,4.18,11.0,Available,1
2960,Dysphonia,Dreadbox,['Synth Voice'],42,33.0,110.0,75.0,,185.0,399,4.67,3.0,Discontinued,0
2961,3DVCA,Mystic Circuits,"['Attenuator', 'Dual/Stereo', 'Mixer', 'Panning', 'Quad', 'VCA']",6,30.0,45.0,45.0,0.0,192.0,399,5.0,2.0,Available,1
2962,Autopilot (golden),Endorphin.es,"['Tuner', 'Dual/Stereo', 'Utility']",4,25.0,25.0,15.0,0.0,109.0,399,5.0,3.0,Available,1
2963,Nano Rand v2 (natural aluminum),Qu-Bit Electronix,"['Clock Generator', 'Clock Modulator', 'Digital', 'Noise', 'Random', 'Sample and Hold']",4,38.0,60.0,17.0,0.0,188.0,398,4.0,2.0,Available,1
2964,Transistor Ladder VCF,Kassutronics,['Filter'],8,22.0,20.0,10.0,0.0,,398,3.5,2.0,Available,0
2965,MOK Waverazor Dual Oscillator,1010 Music,"['Digital', 'Dual/Stereo', 'Oscillator']",26,25.0,350.0,0.0,0.0,649.0,398,4.75,4.0,Available,0
2966,A-114V,Doepfer,"['Ring Modulator', 'Dual/Stereo']",4,40.0,40.0,40.0,0.0,90.0,398,3.6,5.0,Available,0
2967,Black Digital Noise,Erica Synths,"['Distortion', 'Noise', 'Oscillator']",12,25.0,93.0,25.0,,200.0,398,4.0,1.0,,1
2968,A-135-4A,Doepfer,"['Mixer', 'Panning', 'Quad']",16,45.0,150.0,100.0,0.0,400.0,398,4.33,3.0,Available,0
2969,Haible Living VCOs,Random*Source,"['Distortion', 'Oscillator', 'VCA']",42,30.0,150.0,125.0,,865.0,397,5.0,7.0,,0
2970,Phobos Lunar LFO,Blue Lantern Modules,['LFO'],12,,80.0,50.0,0.0,178.0,397,4.0,1.0,,0
2971,P.O.C.A. VAC1,Future Sound Systems,"['Low Pass Gate', 'VCA', 'Quad']",6,32.0,,,,100.0,397,4.33,6.0,Available,0
2972,QBI,Black Noise,"['Multiple', 'Quad', 'Utility']",2,20.0,20.0,2.0,0.0,54.0,397,4.5,2.0,Available,1
2973,MEX3,Vermona,"['Expander', 'MIDI']",4,30.0,,,,179.0,396,5.0,2.0,Available,0
2974,A-192-1,Doepfer,['MIDI'],12,45.0,40.0,40.0,0.0,120.0,396,4.25,4.0,Discontinued,0
2975,Tiptop Audio Circadian Rhythms (Grayscale Panel),Grayscale,"['Clock Generator', 'Clock Modulator', 'Sequencer']",36,29.0,160.0,,,,396,2.33,3.0,,1
2976,A-121sV,Doepfer,"['Dual/Stereo', 'Filter']",12,45.0,100.0,100.0,,280.0,396,5.0,1.0,Available,0
2977,Event,Rat King Modular,"['Envelope Follower', 'Envelope Generator', 'LFO', 'Oscillator', 'Slew Limiter', 'Waveshaper']",8,22.0,50.0,43.0,0.0,103.0,396,5.0,3.0,Available,0
2978,CVP-1,Low-Gain Electronics,"['Attenuator', 'Mixer', 'Multiple', 'Polarizer', 'Utility', 'Distortion', 'Logic', 'Waveshaper']",8,,50.0,33.0,0.0,179.0,396,4.62,8.0,Available,0
2979,Drumbo,taktaktak,"['Drum', 'Oscillator', 'Synth Voice']",10,30.0,110.0,42.0,0.0,249.0,395,4.8,5.0,Available,1
2980,EnvVCA [ENV],4ms Company,"['Envelope Generator', 'Function Generator', 'VCA', 'Envelope Follower', 'LFO', 'Slew Limiter']",8,24.0,83.0,81.0,0.0,143.0,394,5.0,1.0,Available,1
2981,Precision Disrupter,Anti-Kulture,"['Sequencer', 'Random']",40,25.0,200.0,5.0,,519.0,394,4.5,6.0,Available,0
2982,ED115 - SH-Noise,Elby Designs,"['Noise', 'Sample and Hold', 'Random']",4,92.0,6.0,4.0,0.0,130.0,394,4.0,5.0,Available,0
2983,Drum-07,MFB,['Drum'],12,,30.0,30.0,0.0,119.0,394,3.6,10.0,Discontinued,0
2984,Ground Control (silver),Endorphin.es,"['Clock Generator', 'Controller', 'CV Modulation', 'MIDI', 'Power', 'Sequencer']",42,25.0,420.0,0.0,0.0,629.0,394,4.0,4.0,Available,1
2985,Neuron / Difference Rectifier,Nonlinearcircuits,"['Logic', 'Waveshaper', 'Distortion', 'Noise']",8,30.0,7.0,7.0,,,394,,6.0,Available,0
2986,ADDAC403 VC Time Signature Clock Sources,ADDAC System,"['Clock Generator', 'Clock Modulator', 'Random']",16,40.0,140.0,40.0,,350.0,394,,0.0,Available,0
2987,A-170v,Doepfer,"['Slew Limiter', 'Dual/Stereo']",8,40.0,20.0,20.0,,80.0,394,5.0,2.0,Available,0
2988,PURE Noise,GMSN!,['Noise'],4,22.0,7.0,5.0,0.0,49.0,393,,2.0,Available,1
2989,Neptune,Winterbloom,['Filter'],12,25.0,60.0,50.0,0.0,187.0,393,5.0,5.0,Available,0
2990,Make Noise Wogglebug (Grayscale panel),Grayscale,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'Oscillator', 'Random', 'Ring Modulator', 'Sample and Hold']",14,24.0,50.0,40.0,,260.0,393,4.5,4.0,,1
2991,Super Sixteen,Extralife Instruments,"['Controller', 'CV Modulation', 'Digital', 'Quantizer', 'Random', 'Sequencer', 'Clock Generator']",20,,160.0,5.0,,301.0,393,4.54,7.0,Available,0
2992,2.4SINK,Instruments of Things,"['Clock Generator', 'Controller', 'CV Modulation', 'Envelope Generator', 'Expression', 'External', 'LFO', 'MIDI']",10,28.0,250.0,30.0,0.0,389.0,393,4.86,7.0,Available,0
2993,NanoZwerg Pro,MFB,"['Envelope Generator', 'Filter', 'LFO', 'Oscillator', 'Synth Voice']",24,20.0,150.0,150.0,0.0,250.0,392,4.55,11.0,Discontinued,0
2994,A-138f,Doepfer,"['Mixer', 'Panning', 'Dual/Stereo']",4,30.0,10.0,10.0,0.0,70.0,392,5.0,1.0,Available,0
2995,Vibrazum v2,Patching Panda,"['CV Modulation', 'Distortion', 'Dynamics', 'Equalizer', 'Filter', 'Multiple', 'Utility', 'Waveshaper']",14,,65.0,68.0,0.0,279.0,392,4.6,5.0,Discontinued,0
2996,Valve Multiplier,Sputnik Modular,"['Multiple', 'Utility', 'VCA']",8,28.0,75.0,70.0,2.0,161.0,392,3.0,3.0,Discontinued,0
2997,RS-165 Audio Mixer,Analogue Systems,['Mixer'],12,,5.0,5.0,0.0,89.0,392,3.33,3.0,,0
2998,Sibilla,Clatters,"['Oscillator', 'Synth Voice']",10,29.0,125.0,30.0,0.0,360.0,391,5.0,4.0,Available,1
2999,A-101-8V,Doepfer,"['Phase Shifter', 'Effect']",4,45.0,30.0,30.0,0.0,140.0,391,4.67,3.0,Available,0
3000,.bam,STG Soundlabs,"['Attenuator', 'Multiple']",4,40.0,10.0,10.0,0.0,86.0,390,3.14,7.0,Available,0
3001,µ4xVCA,Codex Modulex,"['Mixer', 'Quad', 'VCA']",8,25.0,50.0,50.0,0.0,150.0,390,3.75,4.0,Available,0
3002,CP3-,Feedback,['Mixer'],6,35.0,23.0,25.0,0.0,55.0,390,3.5,4.0,Available,1
3003,FM Ogre,Timo Rozendal,"['LFO', 'Oscillator', 'Sampling']",8,30.0,120.0,10.0,0.0,134.0,389,5.0,3.0,Available,0
3004,Llama,Pittsburgh Modular,['Drum'],6,24.0,30.0,30.0,0.0,170.0,389,5.0,4.0,Available,0
3005,Performance Mixer MKII,WMD,['Mixer'],52,36.0,550.0,520.0,0.0,1.549,388,4.0,2.0,Available,1
3006,ROUTER (R),Studio Electronics,"['Dual/Stereo', 'Switch', 'Utility']",2,15.0,,,,53.0,388,4.4,5.0,,1
3007,F-110 5-band fixed filter bank,Ladik,"['Filter', 'Equalizer']",4,50.0,25.0,,0.0,62.0,388,3.75,4.0,Available,0
3008,WL Divider,Dreadbox,"['Utility', 'Clock Modulator', 'Frequency Divider']",2,26.0,2.0,1.0,,35.0,388,3.8,5.0,Discontinued,0
3009,nano Rings / Rings 8hp,Sylph Modular,"['Digital', 'Effect', 'Oscillator', 'Synth Voice']",8,25.0,110.0,5.0,0.0,170.0,388,3.33,3.0,Available,1
3010,FM JOYSTICK,Blue Lantern Modules,['Controller'],6,,,,,74.0,388,3.75,6.0,,0
3011,WTF Oscillator,Dove Audio,"['Oscillator', 'Digital', 'Waveshaper']",16,,30.0,30.0,100.0,365.0,387,4.57,7.0,Available,0
3012,Single VCO,Macbeth Studio Systems,"['LFO', 'Oscillator']",21,45.0,65.0,65.0,,599.0,387,5.0,6.0,,0
3013,Fragment,Warm Star Electronics,"['Attenuator', 'Mixer', 'Multiple']",12,,60.0,60.0,0.0,174.0,387,4.5,6.0,Available,0
3014,Żłob Modular Push VCA,Złob,"['Dual/Stereo', 'Utility', 'VCA', 'Switch', 'Mixer']",2,60.0,40.0,20.0,0.0,85.0,386,4.0,5.0,Available,1
3015,Cadet II RGB Encoder,LZX Industries,['Video'],4,45.0,65.0,29.0,0.0,160.0,386,5.0,1.0,Discontinued,0
3016,vcf1,Waldorf,"['Distortion', 'Filter', 'Mixer']",18,25.0,100.0,100.0,0.0,329.0,386,4.57,7.0,Discontinued,0
3017,Softpop SP2,Bastl Instruments,"['MIDI', 'Quantizer', 'Sample and Hold', 'Sequencer', 'Synth Voice']",34,23.0,0.0,0.0,250.0,480.0,386,5.0,7.0,Available,0
3018,Lifeforms Primary Oscillator b,Pittsburgh Modular,"['Oscillator', 'Waveshaper']",12,25.0,112.0,104.0,0.0,231.0,386,5.0,3.0,Discontinued,0
3019,WORM,Erd,['Synth Voice'],12,20.0,110.0,18.0,0.0,265.0,386,5.0,6.0,Discontinued,0
3020,Black VCA,Erica Synths,['VCA'],12,25.0,38.0,32.0,,150.0,385,3.67,3.0,,1
3021,Veils 2020 (Black Panel),Antumbra,"['Mixer', 'Quad', 'VCA']",10,,50.0,50.0,,,385,5.0,1.0,Available,0
3022,PUNK,Feedback,"['Distortion', 'Effect', 'Equalizer', 'Fuzz']",6,35.0,45.0,25.0,0.0,85.0,385,4.57,7.0,Available,0
3023,Simple Digital ADSR,Blue Lantern Modules,"['Envelope Generator', 'LFO']",8,34.0,18.0,8.0,,69.0,385,3.78,9.0,,0
3024,Expert Sleepers Disting MK1/MK2 (Grayscale panel),Grayscale,"['Digital', 'Utility']",4,53.0,111.0,37.0,,129.0,385,4.5,2.0,,1
3025,Lights,Vaski Embedded,"['Dual/Stereo', 'Utility']",2,29.0,30.0,2.0,0.0,140.0,384,5.0,4.0,Available,0
3026,VM,Division 6,['Utility'],2,45.0,55.0,17.0,0.0,108.0,384,4.62,8.0,Available,1
3027,K1600 MIDI Converter,Kilpatrick Audio,['MIDI'],12,,50.0,20.0,0.0,440.0,384,4.17,6.0,Discontinued,1
3028,XVCO TWO,Frequency Central,"['LFO', 'Oscillator']",10,35.0,60.0,29.0,0.0,180.0,384,5.0,1.0,Available,0
3029,Airstreamer 4 (silver),Endorphin.es,"['Attenuator', 'Envelope Generator', 'Function Generator', 'Polarizer', 'Ring Modulator', 'Sample and Hold', 'VCA']",4,26.0,60.0,14.0,,169.0,383,,0.0,Available,1
3030,Black XFade,Erica Synths,"['CV Modulation', 'Utility', 'Waveshaper']",10,25.0,35.0,34.0,,150.0,383,4.5,4.0,Available,1
3031,Dynamo (Aluminum),Bastl Instruments,"['Comparator', 'Dynamics', 'Envelope Follower', 'Switch']",5,35.0,30.0,35.0,,124.0,383,5.0,2.0,Available,0
3032,Visual VCA,MFB,"['Attenuator', 'VCA', 'Video']",8,40.0,30.0,30.0,,89.0,382,3.71,7.0,Discontinued,0
3033,Analog Replicator (Pitts Panel),Pittsburgh Modular,"['Delay', 'Effect']",16,35.0,80.0,50.0,,,382,4.71,7.0,Discontinued,0
3034,FX16-CV,Flame,['Effect'],10,,80.0,10.0,,239.0,382,3.0,4.0,Available,0
3035,Pandora,Expert Sleepers,"['Distortion', 'Filter', 'Fuzz', 'VCA']",8,42.0,69.0,58.0,0.0,199.0,381,4.6,5.0,Available,0
3036,A-173-2,Doepfer,['Controller'],6,45.0,50.0,5.0,0.0,180.0,381,,0.0,Available,0
3037,B-020 Bool3 – logic module,Ladik,['Logic'],4,40.0,15.0,15.0,0.0,54.0,380,,0.0,Available,0
3038,RK7,Metasonix,"['Oscillator', 'Tube']",8,,500.0,5.0,,676.0,380,4.5,2.0,Available,0
3039,Model 52 Vampire,Subconscious Communications,"['Oscillator', 'LFO']",21,,130.0,100.0,,413.0,380,5.0,16.0,Available,0
3040,Flamingo,Pittsburgh Modular,['Waveshaper'],8,24.0,55.0,50.0,0.0,158.0,378,,0.0,Available,0
3041,"4-Band Distortion,Mög D-2",DPW Design,"['Distortion', 'PreAmp', 'Equalizer']",10,29.0,25.0,15.0,0.0,179.0,378,4.0,1.0,Available,1
3042,Erbe-Verb (Grayscale black panel),Grayscale,"['Digital', 'Dual/Stereo', 'Effect', 'Reverb']",20,30.0,149.0,15.0,0.0,437.0,378,5.0,1.0,Available,1
3043,Passive Mult kit,4ms Company,['Utility'],2,,,,,18.0,378,5.0,1.0,Available,0
3044,ES-4 SPDIF/CV Interface,Expert Sleepers,['Controller'],8,51.0,50.0,20.0,0.0,199.0,378,4.5,6.0,,0
3045,Spectravox,Moog Music Inc.,"['External', 'Synth Voice', 'Effect']",60,25.0,450.0,,,512.0,378,,0.0,Available,0
3046,LEVELS,Studio Electronics,"['Attenuator', 'Mixer']",10,40.0,22.0,22.0,,131.0,378,4.33,3.0,,1
3047,ADDAC800X High-End Outputs,ADDAC System,"['External', 'Utility']",8,67.0,100.0,100.0,,400.0,378,5.0,3.0,Available,0
3048,Polivoks r1983 VCG,Industrial Music Electronics,['Oscillator'],12,30.0,48.0,53.0,0.0,266.0,377,4.3,10.0,Discontinued,0
3049,AD110 Analog Drums,Weston Precision Audio,['Drum'],16,37.0,75.0,35.0,0.0,325.0,377,4.75,4.0,Available,0
3050,A-147-4,Doepfer,"['Dual/Stereo', 'LFO']",8,45.0,80.0,70.0,0.0,180.0,377,4.5,2.0,Available,0
3051,Grids Mk2 2021,Blue Lantern Modules,"['Clock Generator', 'Drum', 'Random', 'Sequencer']",12,38.0,25.0,1.0,,113.0,377,,0.0,Available,0
3052,CU1A,Behringer,"['Mixer', 'Utility']",6,36.0,,,,86.0,377,3.73,11.0,Available,0
3053,"µo_C SE (uo_C, Ornament & Crime) [Rev B, Silver]",Tall Dog,"['CV Modulation', 'Digital', 'LFO', 'Quad', 'Sample and Hold', 'Utility']",8,31.0,85.0,10.0,0.0,251.0,376,3.67,3.0,Available,1
3054,Orage,Eowave,['Oscillator'],10,40.0,25.0,25.0,0.0,199.0,375,4.33,6.0,,0
3055,A-168-1,Doepfer,"['Utility', 'CV Modulation']",4,20.0,20.0,20.0,0.0,60.0,375,4.0,1.0,Available,0
3056,Quarks,After Later Audio,"['Filter', 'Multiple', 'Oscillator']",22,,130.0,10.0,,318.0,375,1.0,1.0,Available,0
3057,FLTR,Pittsburgh Modular,['Filter'],6,37.0,35.0,35.0,,152.0,374,,0.0,Discontinued,0
3058,Dirty Glitch VCO,Beast-Tek,"['Random', 'Synth Voice', 'Oscillator']",14,45.0,58.0,10.0,0.0,250.0,374,4.83,6.0,Available,0
3059,ADDAC405 VC Relabi Generator,ADDAC System,"['Clock Generator', 'Clock Modulator', 'LFO', 'Quad', 'Comparator']",10,40.0,100.0,40.0,0.0,250.0,374,,0.0,Available,0
